"","dateYYYYMMDD","WeeklyAverageDewPointTemperature","WeeklyAverageDryBulbTemperature","WeeklyAverageRelativeHumidity","WeeklyAverageSeaLevelPressure","WeeklyAverageStationPressure","WeeklyAverageWetBulbTemperature","WeeklyAverageWindSpeed","WeeklyMaximumDryBulbTemperature","WeeklyMinimumDryBulbTemperature","WeeklyPeakWindSpeed","WeeklyPrecipitation"
"177",1993-07-17,62.9142857142857,72.65,73.6,30.0272142857143,29.3134285714286,66.5785714285714,8.55714285714286,82,60,17,0.000785714285714286
"178",1993-07-24,63.4571428571429,72.6474820143885,74.6928571428571,30.0447857142857,29.3306428571429,66.8857142857143,8.85,90,59,21,0.0118571428571429
"179",1993-07-31,65.7394366197183,75.6971830985916,73.0140845070423,29.9516197183099,29.2414084507042,69.2605633802817,10.9577464788732,88,58,23,0.00563380281690141
"180",1993-08-07,56.5214285714286,67.4071428571429,70.3285714285714,30.0029285714286,29.2852142857143,60.9714285714286,9.51428571428571,84,53,20,0.0018705035971223
"181",1993-08-14,67.1142857142857,74.4285714285714,79.55,30.0805714285714,29.3659285714286,69.6285714285714,7.10714285714286,89,55,32,0.00142857142857143
"182",1993-08-21,67.6928571428571,73.9857142857143,81.7928571428571,30.0145,29.3023571428571,69.85,8.61428571428571,85,64,16,0.00935714285714286
"183",1993-08-28,68.8285714285714,77.65,75.7928571428571,30.0140714285714,29.3036428571429,71.6571428571429,9.93571428571429,94,63,20,0.006
"184",1993-09-04,62.8085106382979,68.8723404255319,82.7801418439716,29.9586524822695,29.2437588652482,65.1560283687943,9.04255319148936,89,54,23,0.0112056737588652
"185",1993-09-11,50.85,61.1642857142857,71.0571428571429,30.021,29.2997142857143,55.5071428571429,9.38571428571429,76,42,24,0.00214285714285714
"186",1993-09-18,54.7194244604317,61.5539568345324,79.4892086330935,30.0443165467626,29.3222302158273,57.6762589928058,11.5107913669065,80,51,23,0.0117985611510791
"187",1993-09-25,53.8142857142857,58.8928571428571,84.7285714285714,30.0495714285714,29.3253571428571,56.0428571428571,9.22142857142857,76,39,22,0.00742857142857143
"188",1993-10-02,40.886524822695,50.8794326241135,71.2056737588652,30.0063120567376,29.2780141843972,46.113475177305,12.063829787234,67,32,25,0.00269503546099291
"189",1993-10-09,46.0141843971631,57.0921985815603,68.9929078014184,30.0527659574468,29.3281560283688,51.1702127659574,12.8085106382979,81,33,25,0.00283687943262411
"190",1993-10-16,40.4539007092199,49.2127659574468,74.0992907801418,30.0578723404255,29.3248226950355,45.1418439716312,9.5177304964539,69,29,18,0.00184397163120567
"191",1993-10-23,42.4577464788732,50.9507042253521,75.9647887323944,30.1104929577465,29.3796478873239,46.9507042253521,10.2253521126761,68,32,26,0.00851063829787234
"192",1993-10-30,33.2323943661972,45.9647887323944,63.2183098591549,29.9392253521127,29.2078169014084,40.3591549295775,13.2746478873239,70,31,29,0.000352112676056338
"193",1993-11-06,30.4,39.6785714285714,70.9714285714286,29.9950714285714,29.2582142857143,35.9785714285714,13.8071428571429,58,22,24,0.000285714285714286
"194",1993-11-13,32.3571428571429,41.35,72.0214285714286,30.1157142857143,29.3759285714286,37.6071428571429,11.8285714285714,64,17,24,0.00172661870503597
"195",1993-11-20,33.4357142857143,39.8142857142857,79.6857142857143,30.0886428571429,29.349,37.4285714285714,11.25,48,23,24,0.00114285714285714
"196",1993-11-27,31.4642857142857,38.9285714285714,76.3142857142857,30.1098571428571,29.3691428571429,35.8642857142857,13.1,56,19,23,0.00478571428571429
"197",1993-12-04,29.3285714285714,34.8714285714286,81.2071428571429,30.171,29.4252142857143,32.7642857142857,8.79285714285714,48,24,18,0.00114285714285714
"198",1993-12-11,28.4295774647887,35.0492957746479,77.5352112676056,30.0054225352113,29.2635915492958,32.5633802816901,11.4718309859155,51,18,23,0.00028169014084507
"199",1993-12-18,29.5815602836879,38.3900709219858,72.531914893617,30.0139007092199,29.2752482269504,35.0354609929078,11.3333333333333,46,21,22,0.00390070921985816
"200",1993-12-25,17.8928571428571,24.2785714285714,77.1357142857143,29.9579285714286,29.2078571428571,22.4071428571429,10.55,36,6,18,0.000285714285714286
"201",1994-01-01,9.06428571428571,18.9428571428571,66.1142857142857,30.1960714285714,29.4334285714286,16.5642857142857,11.7214285714286,40,3,24,0.000214285714285714
"202",1994-01-08,14.7183098591549,20.4929577464789,78.556338028169,30.077323943662,29.3211267605634,18.9295774647887,11.1901408450704,33,-6,17,0.00154929577464789
"203",1994-01-15,6.12056737588652,13.6312056737589,72.5035460992908,30.2931205673759,29.5239716312057,12.1985815602837,12.1914893617021,34,-17,23,0.000928571428571429
"204",1994-01-22,-5.33093525179856,2.28776978417266,70.4676258992806,30.4427338129496,29.6548920863309,1.02158273381295,11.7410071942446,35,-21,23,0.00079136690647482
"205",1994-01-29,26.5214285714286,29.2571428571429,89.7714285714286,30.0789285714286,29.3302142857143,28.3428571428571,12.3142857142857,39,19,25,0.00528571428571429
"206",1994-02-05,4.8936170212766,12.6099290780142,72.1985815602837,30.2060283687943,29.4378723404255,10.8510638297872,12.4113475177305,26,-8,26,0.000709219858156028
"207",1994-02-12,7.49645390070922,14.6879432624113,73.936170212766,30.2241134751773,29.4582978723404,12.9219858156028,11.5106382978723,34,-8,21,0.00212765957446809
"208",1994-02-19,29.3381294964029,37.6402877697842,73.3453237410072,30.1808633093525,29.4357553956835,34.2589928057554,12.4820143884892,59,15,24,0.00546762589928058
"209",1994-02-26,19.5177304964539,24.9007092198582,80.4539007092199,30.1328368794326,29.379219858156,23.2553191489362,13.4326241134752,57,2,30,0.00723404255319149
"210",1994-03-05,22.8057553956835,29.3021582733813,77.9136690647482,30.1587142857143,29.406,26.9568345323741,9.12857142857143,51,-1,17,0.000214285714285714
"211",1994-03-12,24.1205673758865,36.113475177305,64.0283687943262,30.2131205673759,29.4678014184397,31.6028368794326,9.9645390070922,57,20,21,0.000425531914893617
"212",1994-03-19,25.2695035460993,35.7872340425532,67.8723404255319,29.9117730496454,29.1725531914894,31.9645390070922,10.2765957446809,51,20,21,0.000354609929078014
"213",1994-03-26,31.7841726618705,46.841726618705,58.4244604316547,29.8593525179856,29.1303597122302,40.158273381295,11.9280575539568,73,32,22,0.00391304347826087
"214",1994-04-02,27.6808510638298,42.2553191489362,59.9219858156028,30.0576595744681,29.3205673758865,36.2269503546099,9.02127659574468,69,25,16,0.000354609929078014
"215",1994-04-09,24.6357142857143,42.9,51.5285714285714,30.0620714285714,29.3255,35.6285714285714,13.0928571428571,66,23,26,7.14285714285714e-05
"216",1994-04-16,38.0357142857143,50.2142857142857,66.2071428571429,29.8889285714286,29.1629285714286,44.7285714285714,14.6428571428571,71,39,31,0.00671428571428571
"217",1994-04-23,29.0571428571429,55.1285714285714,39.8571428571429,30.1321428571429,29.4030714285714,43.65,11.8857142857143,83,34,26,0.000142857142857143
"218",1994-04-30,42.6928571428571,56.0431654676259,64.6,29.9662142857143,29.2421428571429,49,14.9857142857143,86,35,26,0.00635714285714286
"219",1994-05-07,34.5285714285714,49.4428571428571,59.8214285714286,30.1417857142857,29.4082857142857,42.7214285714286,8.63571428571429,68,35,21,0.00135714285714286
"220",1994-05-14,38.9928571428571,59.0642857142857,51.0714285714286,29.9771428571429,29.2542142857143,49.3071428571429,11.4142857142857,75,40,21,0.000285714285714286
"221",1994-05-21,40.0851063829787,57.6382978723404,55.354609929078,30.151914893617,29.4243262411348,48.8297872340426,10.9787234042553,85,39,22,0
"222",1994-05-28,49.0357142857143,62.9428571428571,64.4357142857143,29.9477857142857,29.2287142857143,55.2785714285714,10,88,36,18,0.00221428571428571
"223",1994-06-04,43.9078014184397,65.6595744680851,48.3687943262411,30.073829787234,29.3535460992908,54.113475177305,9.95744680851064,90,42,18,0
"224",1994-06-11,49.6338028169014,65.2816901408451,60.7394366197183,29.9592957746479,29.2409929078014,56.5070422535211,9.72535211267606,89,40,18,0.00140845070422535
"225",1994-06-18,66.4857142857143,81.5642857142857,63.1928571428571,30.0032857142857,29.2952857142857,71.4642857142857,10.3357142857143,94,60,24,0.00251798561151079
"226",1994-06-25,60.55,72.0785714285714,70.5428571428571,29.8711428571429,29.1603571428571,65.0357142857143,10.2357142857143,88,57,24,0.0294244604316547
"227",1994-07-02,58.95,70.35,69,29.867,29.1552857142857,63.3,10.9857142857143,86,57,28,7.14285714285714e-05
"228",1994-07-09,68.0567375886525,76.5177304964539,76.1560283687943,29.9660992907801,29.2539716312057,70.9078014184397,12.177304964539,94,56,23,0.00312056737588652
"229",1994-07-16,61.9148936170213,71.6099290780142,73.1702127659574,30.0836879432624,29.3678723404255,65.4751773049645,10.1347517730496,91,56,23,0.00049645390070922
"230",1994-07-23,65.3049645390071,75.6170212765958,72.2765957446808,29.9417021276596,29.2312765957447,68.8510638297872,9.63120567375887,90,63,21,0.00737588652482269
"231",1994-07-30,54.9357142857143,69.8071428571429,61.85,29.9722142857143,29.2580714285714,61.0071428571429,8.35,84,55,18,0
"232",1994-08-06,58.7410071942446,69.4532374100719,70.5539568345324,30.0875539568345,29.3694244604317,62.9712230215827,11.0863309352518,87,49,25,0.00345323741007194
"233",1994-08-13,59.6357142857143,66.7071428571429,79.4357142857143,30.1241428571429,29.4027857142857,62.4857142857143,10.9142857142857,85,51,23,0.0125
"234",1994-08-20,58.9357142857143,69.6285714285714,70.8142857142857,29.9959285714286,29.2812857142857,63.1642857142857,8.05714285714286,87,55,20,0.00214285714285714
"235",1994-08-27,64.0215827338129,74.0791366906475,72.568345323741,30.0630935251799,29.3492086330935,67.6187050359712,9.33812949640288,89,57,21,0.000287769784172662
"236",1994-09-03,54.1285714285714,63.3285714285714,73.85,30.1503571428571,29.4267857142857,58.0857142857143,8.50714285714286,78,51,21,0.00357142857142857
"237",1994-09-10,57.1785714285714,66.9071428571429,73.25,30.1422142857143,29.4208571428571,61.1428571428571,7.62142857142857,86,53,17,0.000719424460431655
"238",1994-09-17,61.9285714285714,75.5428571428571,64.9285714285714,30.0591428571429,29.3466428571429,66.8142857142857,9.91428571428571,90,57,20,7.14285714285714e-05
"239",1994-09-24,54.6857142857143,68.2,65.9857142857143,30.0163571428571,29.2992142857143,60.3785714285714,7.53571428571429,85,54,18,0.00271428571428571
"240",1994-10-01,49.6214285714286,57.4285714285714,77.5214285714286,29.8625714285714,29.1425,53.1571428571429,9.35,83,45,18,0.00142857142857143
"241",1994-10-08,47.2571428571429,57.8714285714286,69.6,30.0745,29.3496428571429,52.2642857142857,12.1928571428571,75,41,28,0.00564285714285714
"242",1994-10-15,42.3857142857143,53.3357142857143,69.0071428571429,30.2537142857143,29.5205714285714,48.0071428571429,8.78571428571429,67,35,18,0
"243",1994-10-22,50.5357142857143,62.0857142857143,68.4142857142857,29.9855,29.2648571428571,55.7071428571429,10.5285714285714,78,43,23,0.000857142857142857
"244",1994-10-29,33.7571428571429,48.5571428571429,58.2857142857143,30.0712142857143,29.3396428571429,41.8928571428571,13.5785714285714,64,33,30,0
"245",1994-11-05,44.768115942029,52.5144927536232,77.2028985507246,29.9000724637681,29.1746376811594,48.7826086956522,12.4927536231884,66,37,25,0.0231159420289855
"246",1994-11-12,38.5,47.8214285714286,71.95,30.1707857142857,29.4365714285714,43.6285714285714,13.4785714285714,61,36,25,0.00328571428571429
"247",1994-11-19,39.1357142857143,46.6642857142857,76.5,30.1747857142857,29.4392142857143,43.2642857142857,12.2571428571429,64,28,29,0.00185714285714286
"248",1994-11-26,26.7214285714286,39.0214285714286,63.1642857142857,30.1426428571429,29.4015714285714,34.3642857142857,14.4071428571429,59,25,35,0.000571428571428571
"249",1994-12-03,29.4071428571429,39.1214285714286,69.4785714285714,29.9612142857143,29.2242857142857,35.2142857142857,17.85,59,23,37,0.00578571428571429
"250",1994-12-10,31.8794326241135,35.4751773049645,87.2127659574468,30.1999290780142,29.4543262411348,34.177304964539,8.38297872340426,56,21,23,0.00765957446808511
"251",1994-12-17,23.063829787234,28.2553191489362,81.3829787234042,30.2967375886525,29.5412765957447,26.5744680851064,8.20567375886525,42,14,16,0.00163120567375887
"252",1994-12-24,31.0215827338129,35.431654676259,84.7913669064748,30.2613669064748,29.5138129496403,33.7122302158273,8.90647482014388,52,22,18,0
"253",1994-12-31,27.9352517985612,35.4676258992806,75.841726618705,30.2315107913669,29.4844604316547,32.6115107913669,9.36690647482014,52,26,22,0.000287769784172662
"254",1995-01-07,7.02836879432624,14.6950354609929,72.0354609929078,30.1699290780142,29.4045390070922,12.9148936170213,13.4822695035461,26,-1,21,0.000928571428571429
"255",1995-01-14,24.5285714285714,28.6,85.5642857142857,30.0158571428571,29.2668571428571,27.5428571428571,9.23571428571429,47,6,23,0.0105
"256",1995-01-21,26.6690647482014,32.0143884892086,81.3021582733813,29.9493525179856,29.2070503597122,30.0719424460432,14.1510791366906,42,21,25,0.00561151079136691
"257",1995-01-28,13.65,21.0857142857143,74.2214285714286,30.147,29.3894285714286,18.8642857142857,9.30714285714286,33,6,23,0.00164285714285714
"258",1995-02-04,21.0845070422535,29.1056338028169,72.6056338028169,29.9792957746479,29.2337323943662,26.4225352112676,11.7535211267606,41,14,23,0.000140845070422535
"259",1995-02-11,2.29285714285714,15.3,56.6142857142857,30.0352142857143,29.2753571428571,12.4571428571429,14.2357142857143,38,-1,29,0
"260",1995-02-18,12.9136690647482,25.0287769784173,62.3309352517986,30.230071942446,29.4720863309353,21.3956834532374,10.9352517985612,55,-1,23,0.000143884892086331
"261",1995-02-25,23.95,35.5357142857143,64.4214285714286,30.0745,29.3322142857143,31.2857142857143,12.1214285714286,51,24,29,0.000142857142857143
"262",1995-03-04,16.2056737588652,26.0283687943262,68.4113475177305,30.3548226950355,29.5970921985816,23.1985815602837,9.87234042553191,42,8,22,0.00212765957446809
"263",1995-03-11,25.822695035461,34.2340425531915,73.2056737588652,30.2079432624113,29.4607092198582,31.0851063829787,12.886524822695,62,15,24,0.00312056737588652
"264",1995-03-18,40.7928571428571,53.2428571428571,65.7357142857143,30.2247857142857,29.4920714285714,47.0357142857143,9.88571428571429,77,35,26,0
"265",1995-03-25,33.2357142857143,42.1785714285714,73.7428571428571,29.8837857142857,29.1512857142857,38.4785714285714,12.1642857142857,60,25,29,0.00171428571428571
"266",1995-04-01,30.6928571428571,39.9357142857143,71.6,30.0747857142857,29.3372857142857,36.1928571428571,8.99285714285714,49,29,22,0.0035
"267",1995-04-08,26.5142857142857,42.8071428571429,56.3285714285714,29.9579285714286,29.2241428571429,36.55,13.2642857142857,66,20,23,0.000928571428571429
"268",1995-04-15,32.9357142857143,42.9642857142857,70.0142857142857,29.9724460431655,29.2392086330935,38.7,15.05,61,32,29,0.0141726618705036
"269",1995-04-22,40.1205673758865,49.0851063829787,73.4255319148936,29.8660283687943,29.1380141843972,44.9078014184397,11.5815602836879,75,41,36,0.00432624113475177
"270",1995-04-29,38.8156028368794,49.1631205673759,70.2269503546099,29.9805673758865,29.2508510638298,44.3617021276596,8.9645390070922,63,33,21,0.013
"271",1995-05-06,38.7638888888889,50.7916666666667,66.7361111111111,30.1027777777778,29.3710416666667,45.0625,7.99305555555556,72,38,22,0.000763888888888889
"272",1995-05-13,49.8142857142857,58.8642857142857,74.6857142857143,29.8059285714286,29.0872142857143,53.9214285714286,10.7428571428571,75,49,22,0.0100719424460432
"273",1995-05-20,46.8857142857143,61.4428571428571,61.7428571428571,29.8181428571429,29.101,53.7142857142857,11.0714285714286,77,46,24,0.003
"274",1995-05-27,47.9090909090909,58.5594405594406,72.3356643356643,30.101048951049,29.3748951048951,52.9370629370629,9.29370629370629,78,44,18,0.0117021276595745
"275",1995-06-03,55.0071428571429,67.05,67.9285714285714,29.9685,29.2530714285714,60.0428571428571,7.42857142857143,83,54,25,0.00264285714285714
"276",1995-06-10,56.1428571428571,65.8,73.0428571428571,29.925,29.2092142857143,60.0142857142857,9.45,91,50,24,0.000642857142857143
"277",1995-06-17,51.6714285714286,71.1785714285714,53.2357142857143,30.1109285714286,29.3927142857143,59.8571428571429,7.71428571428571,90,50,17,0
"278",1995-06-24,62.7517730496454,80.4964539007092,57.2198581560284,30.016524822695,29.3074468085106,68.9929078014184,7.82269503546099,94,64,21,0
"279",1995-07-01,61.5845070422535,72.8661971830986,70.0352112676056,29.8801408450704,29.1694366197183,65.9084507042254,8.86619718309859,87,56,17,0.00359154929577465
"280",1995-07-08,57.1560283687943,71.8297872340426,62.1702127659574,29.9424822695035,29.2286524822695,63.0709219858156,11.6808510638298,84,50,26,0.0122857142857143
"281",1995-07-15,68.9928571428571,83.1,64.2357142857143,29.9657142857143,29.2587857142857,73.4071428571429,8.57857142857143,103,61,20,0.000142857142857143
"282",1995-07-22,62.3943661971831,76.943661971831,63.4929577464789,29.8969014084507,29.1875352112676,67.7253521126761,8.79577464788732,92,64,21,0.0021830985915493
"283",1995-07-29,67.3900709219858,79.113475177305,69.4539007092199,29.9069503546099,29.1982269503546,71.2269503546099,7.63829787234043,95,67,30,0.00276595744680851
"284",1995-08-05,70.0214285714286,78.1642857142857,77.9214285714286,30.0657857142857,29.3537857142857,72.6,6.55,95,67,15,0.00237410071942446
"285",1995-08-12,70.6857142857143,79.9357142857143,74.7428571428571,29.9311428571429,29.223,73.5714285714286,7.45,98,70,14,0.001
"286",1995-08-19,72.9718309859155,81.5,76.830985915493,29.933661971831,29.2276056338028,75.5070422535211,7.44366197183099,96,70,23,0.016830985915493
"287",1995-08-26,63.3214285714286,76.7,65.6285714285714,30.1032857142857,29.3897857142857,68.1357142857143,7.57142857142857,91,61,14,0
"288",1995-09-02,63.5704225352113,76.4014084507042,66.669014084507,30.0292957746479,29.3178169014084,68.2816901408451,7.94366197183099,91,55,16,0.00105633802816901
"289",1995-09-09,55.7535211267606,68.6901408450704,66.3169014084507,30.1033098591549,29.3843661971831,60.9225352112676,9.16197183098592,90,48,23,0.00408450704225352
